Time  	KZ11W:	KZ11C:	SD13L:
10:56:01 214.2	17.1	17700	
10:56:03 212.0	17.1	17484	
10:56:04 208.6	17.1	17127	
10:56:05 202.7	17.1	16583	
10:56:06 195.7	17.1	16114	
10:56:07 195.2	17.1	16438	
10:56:08 200.7	17.1	17077	
10:56:09 205.1	17.1	17387	
10:56:10 208.5	17.1	17591	
10:56:11 210.3	17.1	17740	
10:56:13 214.7	17.1	18227	
10:56:14 218.6	17.1	18412	
10:56:15 221.6	17.1	18599	
10:56:16 223.7	17.2	18637	
10:56:17 224.5	17.2	18617	
10:56:18 225.2	17.1	18656	
10:56:19 226.0	17.2	18677	
10:56:20 226.3	17.1	18620	
10:56:21 226.7	17.2	18839	
10:56:23 230.7	17.2	19145	
10:56:24 235.1	17.2	19577	
10:56:25 239.9	17.2	19798	
10:56:26 242.4	17.2	19829	
10:56:27 243.9	17.2	20003	
10:56:28 248.1	17.2	20309	
10:56:29 252.8	17.2	20711	
10:56:30 256.5	17.2	20826	
10:56:31 257.4	17.2	20625	
10:56:32 254.2	17.2	20242	
10:56:34 249.7	17.2	20044	
10:56:35 253.3	17.2	20687	
10:56:36 261.5	17.2	21126	
10:56:37 260.9	17.2	20660	
10:56:38 250.6	17.2	19533	
10:56:39 245.7	17.2	19688	
10:56:40 247.0	17.2	19932	
10:56:41 252.0	17.2	20713	
10:56:42 264.0	17.2	21827	
10:56:44 274.1	17.2	22311	
10:56:45 283.1	17.2	22872	
10:56:46 292.6	17.2	23684	
10:56:47 301.4	17.2	24115	
10:56:48 309.1	17.2	24558	
10:56:49 314.3	17.2	24712	
10:56:50 318.3	17.3	24883	
10:56:51 321.4	17.3	24965	
10:56:52 324.1	17.3	25070	
10:56:53 326.0	17.3	25105	
10:56:55 327.7	17.3	25175	
10:56:56 328.7	17.3	25133	
10:56:57 328.4	17.3	24941	
10:56:58 325.5	17.3	24663	
10:56:59 321.6	17.3	24134	
10:57:00 316.1	17.3	23696	
10:57:01 309.1	17.3	23224	
10:57:02 301.4	17.3	22504	
10:57:03 292.6	17.3	22014	
10:57:04 284.1	17.3	21262	
10:57:06 274.8	17.3	20758	
10:57:07 265.7	17.3	19979	
10:57:08 255.7	17.3	19456	
10:57:09 246.8	17.3	18801	
10:57:10 238.8	17.3	18456	
10:57:11 232.0	17.3	18006	
10:57:12 226.0	17.3	17784	
10:57:13 221.7	17.3	17604	
10:57:14 218.8	17.3	17555	
10:57:16 217.0	17.3	17563	
10:57:17 216.3	17.3	17619	
10:57:18 216.5	17.3	17736	
10:57:19 217.2	17.3	17834	
10:57:20 219.1	17.3	17990	
10:57:21 219.6	17.3	18126	
10:57:22 222.6	17.3	18315	
10:57:23 225.9	17.3	18653	
10:57:24 230.0	17.3	18916	
10:57:25 234.9	17.3	19385	
10:57:27 240.5	17.3	19722	
10:57:28 246.3	17.3	20217	
10:57:29 252.1	17.3	20484	
10:57:30 256.8	17.4	20787	
10:57:31 260.7	17.3	20913	
10:57:32 263.4	17.4	21011	
10:57:33 265.2	17.4	21030	
10:57:34 265.2	17.4	20741	
10:57:35 260.8	17.4	20450	
10:57:37 263.0	17.4	20959	
10:57:38 268.1	17.4	21306	
10:57:39 272.6	17.4	21576	
10:57:40 276.0	17.4	21765	
10:57:41 280.0	17.4	22002	
10:57:42 284.5	17.4	22298	
10:57:43 288.1	17.4	22464	
10:57:44 291.4	17.4	22707	
10:57:45 294.8	17.4	22891	
10:57:46 298.3	17.4	23074	
10:57:48 300.4	17.4	23138	
10:57:49 301.7	17.4	23128	
10:57:50 303.7	17.4	23361	
10:57:51 308.3	17.4	23803	
10:57:52 313.0	17.4	24044	
10:57:53 316.8	17.4	24281	
10:57:54 319.3	17.4	24310	
